task_id,problem_id,title,language,ai_model,sample_id,variant,label,code
2_293_D._Ksusha_and_Square,2_293_D._Ksusha_and_Square,293_D. Ksusha and Square,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_293_D._Ksusha_and_Square_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
#define pb push_back
#define mp make_pair
#define fi first
#define se second
#define all(x) x.begin(), x.end()
#define sz(x) x.size()
#define mod 1e9 + 7

ll gcd(ll a, ll b) {
    while (b) {
        ll t = b;
        b = a % b;
        a = t;
    }
    return a;
}

double areaOfSquare(vector<vector<ll>>& v) {
    double ans = 0;
    for (int i = 0; i < v.size(); ++i) {
        for (int j = i + 1; j < v.size(); ++j) {
            ans += (v[i][0] - v[j][0]) * (v[i][1] - v[j][1]);
        }
    }
    return ans / 2.0;
}

int main() {
    ios::sync_with_stdio(false);
    cin.tie(NULL);
    int n;
    cin >> n;
    vector<vector<ll>> v(n);
    for (int i = 0; i < n; ++i) {
        cin >> v[i][0];
        cin >> v[i][1];
    }
    double ans = areaOfSquare(v);
    cout << fixed << setprecision(6) << ans << endl;
    return 0;
}"
2_317_B._Ants,2_317_B._Ants,317_B. Ants,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_317_B._Ants_human,human,0,"#include <bits/stdc++.h>
int n, t;
int q[50000][5];
int sh[2500][2500];
bool vis[2500][2500];
void bfs() {
  int i = 0, j = 1;
  sh[1000][1000] = n;
  q[0][0] = 1000;
  q[0][1] = 1000;
  while (i < j) {
    int x = q[i % 40000][0], y = q[i % 40000][1];
    sh[x + 1][y] += sh[x][y] / 4;
    sh[x - 1][y] += sh[x][y] / 4;
    sh[x][y + 1] += sh[x][y] / 4;
    sh[x][y - 1] += sh[x][y] / 4;
    sh[x][y] %= 4;
    vis[x][y] = 0;
    if (vis[x + 1][y] == 0 && sh[x + 1][y] >= 4)
      q[j % 40000][0] = x + 1, q[j % 40000][1] = y, j++, vis[x + 1][y] = 1;
    if (vis[x - 1][y] == 0 && sh[x - 1][y] >= 4)
      q[j % 40000][0] = x - 1, q[j % 40000][1] = y, j++, vis[x - 1][y] = 1;
    if (vis[x][y + 1] == 0 && sh[x][y + 1] >= 4)
      q[j % 40000][0] = x, q[j % 40000][1] = y + 1, j++, vis[x][y + 1] = 1;
    if (vis[x][y - 1] == 0 && sh[x][y - 1] >= 4)
      q[j % 40000][0] = x, q[j % 40000][1] = y - 1, j++, vis[x][y - 1] = 1;
    i++;
  }
}
int main() {
  scanf(""%d %d"", &n, &t);
  bfs();
  for (int i = 0; i < t; i++) {
    int h, g;
    scanf(""%d %d"", &h, &g);
    h += 1000;
    g += 1000;
    if (h < 0 || h > 2000 || g < 0 || g > 2000)
      printf(""0\n"");
    else
      printf(""%d\n"", sh[h][g]);
  }
  getchar();
  getchar();
}"
2_317_B._Ants,2_317_B._Ants,317_B. Ants,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_317_B._Ants_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n, t;
    cin >> n >> t;
    vector<vector<int>> graph(n, vector<int>(n));
    for (int i = 0; i < t; ++i) {
        int x, y;
        cin >> x >> y;
        graph[x][y] = 1;
    }
    int ans[n];
    for (int i = 0; i < t; ++i) {
        int x, y;
        cin >> x >> y;
        ans[i] = 0;
        for (int dx = -1; dx <= 1; ++dx) {
            for (int dy = -1; dy <= 1; ++dy) {
                if (graph[x + dx][y + dy]) {
                    ans[i]++;
                }
            }
        }
    }
    for (int i = 0; i < t; ++i) {
        cout << ans[i] << endl;
    }
    return 0;
}"
2_341_B._Bubble_Sort_Graph,2_341_B._Bubble_Sort_Graph,341_B. Bubble Sort Graph,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_341_B._Bubble_Sort_Graph_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int max_n = 1e5 + 100;
int t[4 * max_n];
int n;
int max_on_seg(int v, int tl, int tr, int l, int r) {
  if (tl == l && tr == r) return t[v];
  int m = (tl + tr) >> 1;
  if (r <= m) return max_on_seg(2 * v, tl, m, l, r);
  if (l > m) return max_on_seg(2 * v + 1, m + 1, tr, l, r);
  return max(max_on_seg(2 * v, tl, m, l, m),
             max_on_seg(2 * v + 1, m + 1, tr, m + 1, r));
}
void update(int v, int tl, int tr, int x, int d) {
  if (tl == tr) {
    t[v] = d;
  } else {
    int m = (tl + tr) >> 1;
    if (x <= m)
      update(2 * v, tl, m, x, d);
    else
      update(2 * v + 1, m + 1, tr, x, d);
    t[v] = max(t[2 * v], t[2 * v + 1]);
  }
}
int main() {
  cin >> n;
  int ans = 0;
  for (int i = 0; i < n; ++i) {
    int a;
    cin >> a;
    int d = max_on_seg(1, 1, n, 1, a) + 1;
    ans = max(ans, d);
    update(1, 1, n, a, d);
  }
  cout << ans << endl;
  return 0;
}"
2_341_B._Bubble_Sort_Graph,2_341_B._Bubble_Sort_Graph,341_B. Bubble Sort Graph,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_341_B._Bubble_Sort_Graph_ai,ai,1,"#include <iostream>
#include <vector>
#include <algorithm>

using namespace std;

int maxIndependentSet(vector<int>& a) {
    int n = a.size();
    vector<vector<int>> G(n, vector<int>());

    // Build the graph
    for (int i = 0; i < n - 1; ++i) {
        if (a[i] > a[i + 1]) {
            G[i].push_back(a[i + 1]);
            G[i + 1].push_back(a[i]);
        }
    }

    // Find the maximum independent set
    vector<bool> visited(n, false);
    int max_independent_set_size = 0;
    for (int i = 0; i < n; ++i) {
        if (!visited[i]) {
            int current_size = 1;
            queue<int> q;
            q.push(i);
            visited[i] = true;

            while (!q.empty()) {
                int current = q.front();
                q.pop();
                current_size++;

                for (int neighbor : G[current]) {
                    if (!visited[neighbor]) {
                        q.push(neighbor);
                        visited[neighbor] = true;
                    }
                }
            }

            if (current_size > max_independent_set_size) {
                max_independent_set_size = current_size;
            }
        }
    }

    return max_independent_set_size;
}

int main() {
    int n;
    cin >> n;
    vector<int> a(n);
    for (int i = 0; i < n; ++i) {
        cin >> a[i];
    }

    int result = maxIndependentSet(a);
    cout << result << endl;

    return 0;
}"
2_364_D._Ghd,2_364_D._Ghd,364_D. Ghd,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_364_D._Ghd_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int MAXN = 1e6 + 10;
long long a[MAXN], d[MAXN], cnt[MAXN], ans, n, siz;
void cut(long long x) {
  siz = 0;
  for (long long i = 1; i * i <= x; i++) {
    if (x % i == 0) {
      d[++siz] = i;
      if (x != i * i) d[++siz] = x / i;
    }
  }
  memset(cnt, 0, sizeof(cnt));
}
long long gcd(long long a, long long b) { return b ? gcd(b, a % b) : a; }
long long random(long long x, long long y) {
  return (long long)rand() * rand() % (y - x + 1) + x;
}
signed main() {
  srand(time(NULL));
  scanf(""%I64d"", &n);
  for (long long i = 1; i <= n; i++) scanf(""%I64d"", &a[i]);
  for (long long T = 1; T <= 10; T++) {
    long long x = a[random(1, n)];
    cut(x);
    sort(d + 1, d + siz + 1);
    for (long long i = 1; i <= n; i++) {
      long long pos = lower_bound(d + 1, d + siz + 1, gcd(x, a[i])) - d;
      cnt[pos]++;
    }
    for (long long i = 1; i <= siz; i++)
      for (long long j = i + 1; j <= siz; j++)
        if (d[j] % d[i] == 0) cnt[i] += cnt[j];
    for (long long i = siz; i >= 1; i--) {
      if (cnt[i] * 2 >= n) {
        ans = max(ans, d[i]);
        break;
      }
    }
  }
  printf(""%I64d\n"", ans);
  return 0;
}"
2_364_D._Ghd,2_364_D._Ghd,364_D. Ghd,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_364_D._Ghd_ai,ai,1,"#include <iostream>
using namespace std;

int main() {
    int n;
    cin >> n;
    vector<int> a(n);
    for (int i = 0; i < n; ++i) {
        cin >> a[i];
    }

    int g = 1;
    for (int i = 0; i < n; ++i) {
        if (a[i] % g == 0) {
            g *= a[i];
        }
    }

    int half_count = n / 2;
    int half_g = g / half_count;

    cout << half_g;

    return 0;
}"
2_388_C._Fox_and_Card_Game,2_388_C._Fox_and_Card_Game,388_C. Fox and Card Game,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_388_C._Fox_and_Card_Game_human,human,0,"#include <bits/stdc++.h>
using namespace std;
vector<int> vec;
int main() {
  int n;
  cin >> n;
  int A = 0, B = 0;
  for (int i = 0; i < n; i++) {
    int s;
    cin >> s;
    for (int j = 0; j < s / 2; j++) {
      int x;
      cin >> x;
      A += x;
    }
    if (s % 2) {
      int x;
      cin >> x;
      vec.push_back(x);
    }
    for (int j = 0; j < s / 2; j++) {
      int x;
      cin >> x;
      B += x;
    }
  }
  sort(vec.begin(), vec.end());
  reverse(vec.begin(), vec.end());
  for (int i = 0; i < vec.size(); i++) {
    if (i % 2)
      B += vec[i];
    else
      A += vec[i];
  }
  cout << A << ' ' << B << endl;
}"
2_388_C._Fox_and_Card_Game,2_388_C._Fox_and_Card_Game,388_C. Fox and Card Game,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_388_C._Fox_and_Card_Game_ai,ai,1,"#include <iostream>
using namespace std;

int main() {
    int n;
    cin >> n;

    vector<int> piles(n);
    for (int i = 0; i < n; ++i) {
        cin >> piles[i];
    }

    int c1 = 0, c2 = 0;
    for (int i = 0; i < n; ++i) {
        int sum = 0;
        for (int j = 0; j < piles[i]; ++j) {
            sum += j;
        }
        if (sum % 2 == 0) {
            c1 += sum / 2;
        } else {
            c2 += sum / 2 + 1;
        }
    }

    cout << c1 << "" "" << c2 << endl;

    return 0;
}"
2_409_A._The_Great_Game,2_409_A._The_Great_Game,409_A. The Great Game,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_409_A._The_Great_Game_human,human,0,"#include <bits/stdc++.h>
using namespace std;
string a, b;
int wa, wb;
int main() {
  cin >> a >> b;
  for (int i = 0; i < a.size(); i += 2) {
    if (a[i] == '8' && b[i] == '[') wa++;
    if (a[i] == '[' && b[i] == '(') wa++;
    if (a[i] == '(' && b[i] == '8') wa++;
    if (b[i] == '8' && a[i] == '[') wb++;
    if (b[i] == '[' && a[i] == '(') wb++;
    if (b[i] == '(' && a[i] == '8') wb++;
  }
  if (wa > wb)
    puts(""TEAM 1 WINS"");
  else if (wa < wb)
    puts(""TEAM 2 WINS"");
  else
    puts(""TIE"");
  return 0;
}"
2_409_A._The_Great_Game,2_409_A._The_Great_Game,409_A. The Great Game,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_409_A._The_Great_Game_ai,ai,1,"#include <iostream>
#include <string>

int main() {
    std::string team1Action;
    std::string team2Action;

    std::cin >> team1Action >> team2Action;

    if (team1Action == team2Action) {
        std::cout << ""TIE"";
    } else if (team1Action > team2Action) {
        std::cout << ""TEAM 1 WINS"";
    } else {
        std::cout << ""TEAM 2 WINS"";
    }

    return 0;
}"
2_436_B._Om_Nom_and_Spiders,2_436_B._Om_Nom_and_Spiders,436_B. Om Nom and Spiders,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_436_B._Om_Nom_and_Spiders_human,human,0,"#include <bits/stdc++.h>
using namespace std;
char a[2345][2345];
int d[2345][2345];
int dx[] = {1, 0, 0, -1};
int dy[] = {0, 1, -1, 0};
int main() {
  int n, m, i, j, k;
  cin >> n >> m >> k;
  string s = ""ULRD"";
  for (i = 1; i <= n; i++) {
    for (j = 1; j <= m; j++) {
      cin >> a[i][j];
    }
  }
  for (j = 1; j <= m; j++) {
    int d = 0;
    for (i = 1; i <= n; i++) {
      int t = (i - 1);
      for (k = 0; k < 4; k++) {
        int x = i + dx[k] * t;
        int y = j + dy[k] * t;
        if (x >= 1 && x <= n && y <= m && y >= 1 && a[x][y] == s[k]) d++;
      }
    }
    cout << d << "" "";
  }
}"
2_436_B._Om_Nom_and_Spiders,2_436_B._Om_Nom_and_Spiders,436_B. Om Nom and Spiders,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_436_B._Om_Nom_and_Spiders_ai,ai,1,"#include <iostream>
#include <vector>
#include <string>
using namespace std;

int main() {
    int n, m, k;
    cin >> n >> m >> k;
    vector<vector<char>> park(n, vector<char>(m));
    for (int i = 0; i < n; ++i) {
        for (int j = 0; j < m; ++j) {
            cin >> park[i][j];
        }
    }

    vector<int> result(k);
    for (int i = 0; i < k; ++i) {
        int count = 0;
        for (int j = 0; j < n; ++j) {
            if (park[j][i] == 'L') {
                count++;
            } else if (park[j][i] == 'R') {
                count--;
            }
        }
        result[i] = count;
    }

    for (int i = 0; i < k; ++i) {
        cout << result[i] << "" "";
    }
    cout << endl;

    return 0;
}"
2_459_C._Pashmak_and_Buses,2_459_C._Pashmak_and_Buses,459_C. Pashmak and Buses,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_459_C._Pashmak_and_Buses_human,human,0,"#include <bits/stdc++.h>
using namespace std;
template <typename T, size_t N>
int SIZE(const T (&t)[N]) {
  return N;
}
template <typename T>
int SIZE(const T &t) {
  return t.size();
}
string to_string(const string s, int x1 = 0, int x2 = 1e9) {
  return '""' + ((x1 < s.size()) ? s.substr(x1, x2 - x1 + 1) : """") + '""';
}
string to_string(const char *s) { return to_string((string)s); }
string to_string(const bool b) { return (b ? ""true"" : ""false""); }
string to_string(const char c) { return string({c}); }
template <size_t N>
string to_string(const bitset<N> &b, int x1 = 0, int x2 = 1e9) {
  string t = """";
  for (int __iii__ = min(x1, SIZE(b)), __jjj__ = min(x2, SIZE(b) - 1);
       __iii__ <= __jjj__; ++__iii__) {
    t += b[__iii__] + '0';
  }
  return '""' + t + '""';
}
template <typename A, typename... C>
string to_string(const A(&v), int x1 = 0, int x2 = 1e9, C... coords);
int l_v_l_v_l = 0, t_a_b_s = 0;
template <typename A, typename B>
string to_string(const pair<A, B> &p) {
  l_v_l_v_l++;
  string res = ""("" + to_string(p.first) + "", "" + to_string(p.second) + "")"";
  l_v_l_v_l--;
  return res;
}
template <typename A, typename... C>
string to_string(const A(&v), int x1, int x2, C... coords) {
  int rnk = rank<A>::value;
  string tab(t_a_b_s, ' ');
  string res = """";
  bool first = true;
  if (l_v_l_v_l == 0) res += '\n';
  res += tab + ""["";
  x1 = min(x1, SIZE(v)), x2 = min(x2, SIZE(v));
  auto l = begin(v);
  advance(l, x1);
  auto r = l;
  advance(r, (x2 - x1) + (x2 < SIZE(v)));
  for (auto e = l; e != r; e = next(e)) {
    if (!first) {
      res += "", "";
    }
    first = false;
    l_v_l_v_l++;
    if (e != l) {
      if (rnk > 1) {
        res += '\n';
        t_a_b_s = l_v_l_v_l;
      };
    } else {
      t_a_b_s = 0;
    }
    res += to_string(*e, coords...);
    l_v_l_v_l--;
  }
  res += ""]"";
  if (l_v_l_v_l == 0) res += '\n';
  return res;
}
void dbgm() { ; }
template <typename Heads, typename... Tails>
void dbgm(Heads H, Tails... T) {
  cerr << to_string(H) << "" | "";
  dbgm(T...);
}
bool flag = true;
int n, k, d;
bool can() {
  if (n <= k) return 1;
  if (k == 1) {
    if (n == 1)
      return 1;
    else
      return 0;
  }
  int t = 1;
  for (int i = 0; i <= d; i++) {
    if (n <= t) return 1;
    t = t * k;
  }
  return 0;
}
int main() {
  ios::sync_with_stdio(0);
  cin.tie(0);
  cout.tie(0);
  cin >> n >> k >> d;
  if (!can()) {
    flag = false;
  }
  if (flag) {
    vector<vector<int>> ans(d, vector<int>(n));
    for (int i = 0; i < n; i++) {
      int nw = i + 1;
      for (int j = 0; j < d; j++) {
        ans[j][i] = nw % k;
        nw /= k;
      }
    }
    for (int i = 0; i < d; i++) {
      for (int j = 0; j < n; j++) {
        cout << ans[i][j] + 1 << "" "";
      }
      cout << endl;
    }
  } else {
    cout << -1 << endl;
  }
  return 0;
}"
2_459_C._Pashmak_and_Buses,2_459_C._Pashmak_and_Buses,459_C. Pashmak and Buses,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_459_C._Pashmak_and_Buses_ai,ai,1,"#include <iostream>
#include <vector>
#include <algorithm>

using namespace std;

int main() {
    int n, k, d;
    cin >> n >> k >> d;

    // Create a vector to store the buses for each day
    vector<int> buses(d, 0);

    // Read the buses for each day
    for (int i = 0; i < d; ++i) {
        int bus;
        cin >> bus;
        buses[i] = bus;
    }

    // Check if it's possible to arrange the students in the buses
    bool canArrange = true;
    for (int i = 0; i < d; ++i) {
        for (int j = 0; j < i; ++j) {
            if (buses[i] == buses[j]) {
                canArrange = false;
                break;
            }
        }
    }

    // If it's possible to arrange, print the result
    if (canArrange) {
        for (int i = 0; i < d; ++i) {
            cout << buses[i] << "" "";
        }
        cout << endl;
    } else {
        cout << -1 << endl;
    }

    return 0;
}"
2_480_B._Long_Jumps,2_480_B._Long_Jumps,480_B. Long Jumps,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_480_B._Long_Jumps_human,human,0,"#include <bits/stdc++.h>
using namespace std;
int a[100005], b[100005], ansx, ansy, n, qst, qed, now, ansk, x, y, l;
bool find(int nx, int t) {
  qst = 1;
  qed = 1;
  now = b[1];
  while (qst <= n) {
    if (now == nx) {
      if (t == 0)
        return 1;
      else {
        if (a[qed] - x >= 0 || a[qed] + y <= l) return 1;
      }
    }
    if (qed < qst && now > nx) {
      now -= b[qed];
      qed++;
    } else {
      qst++;
      now += b[qst];
    }
  }
  return 0;
}
int main() {
  int i, j, m;
  scanf(""%d%d%d%d"", &n, &l, &x, &y);
  for (i = 1; i <= n; i++) {
    scanf(""%d"", &a[i]);
    b[i - 1] = a[i] - a[i - 1];
  }
  n--;
  if (!find(x, 0)) ansx++;
  if (!find(y, 0)) ansy++;
  if (x == y && ansx) {
    printf(""%d\n%d\n"", 1, x);
  } else if (x != y && ansx && ansy) {
    if (find(x + y, 0)) ansk++;
    if (ansk) {
      printf(""1\n%d\n"", x + a[qed]);
    } else {
      if (find(y - x, 1)) ansk++;
      if (ansk) {
        printf(""1\n"");
        if (a[qed] - x >= 0)
          printf(""%d\n"", a[qed] - x);
        else
          printf(""%d\n"", a[qed] + y);
      } else
        printf(""2\n%d %d\n"", x, y);
    }
  } else {
    if (ansx + ansy == 2) {
      printf(""2\n%d %d\n"", x, y);
    } else {
      printf(""%d\n"", ansx + ansy);
      if (ansx) printf(""%d\n"", x);
      if (ansy) printf(""%d\n"", y);
    }
  }
  return 0;
}"
2_480_B._Long_Jumps,2_480_B._Long_Jumps,480_B. Long Jumps,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_480_B._Long_Jumps_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;
int main(){
    int n,l,x,y;
    cin>>n>>l>>x>>y;
    vector<int> a(n);
    for(int i=0;i<n;i++){
        cin>>a[i];
    }
    sort(a.begin(),a.end());
    int ans=0;
    for(int i=0;i<n;i++){
        if(a[i]-a[i-1]==x){
            ans++;
        }
    }
    for(int i=0;i<n;i++){
        if(a[i]-a[i-1]==y){
            ans++;
        }
    }
    cout<<ans;
    for(int i=0;i<n;i++){
        cout<<"" ""<<a[i];
    }
    return 0;
}"
2_505_B._Mr._Kitayuta's_Colorful_Graph,2_505_B._Mr._Kitayuta's_Colorful_Graph,505_B. Mr. Kitayuta's Colorful Graph,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_505_B._Mr._Kitayuta's_Colorful_Graph_human,human,0,"#include <bits/stdc++.h>
using namespace std;
long long int power(long long int x, long long int y) {
  long long int res = 1;
  x = x;
  while (y > 0) {
    if (y & 1) res = (res * x);
    y = y >> 1;
    x = (x * x);
  }
  return res;
}
long long int logtwo(long long int n) {
  if (n == 1) return 0;
  return logtwo(n / 2) + 1;
}
vector<long long int> adj[105][105];
long long int vis[105][105];
void dfs(int par, long long int col) {
  for (auto child : adj[par][col]) {
    if (vis[child][col]) continue;
    vis[child][col] = vis[par][col];
    dfs(child, col);
  }
}
signed main() {
  ios_base::sync_with_stdio(0);
  cin.tie(0);
  cout.tie(0);
  int t = 1;
  while (t--) {
    long long int N, M;
    cin >> N >> M;
    for (long long int i = 0; i < M; i++) {
      long long int a, b, c;
      cin >> a >> b >> c;
      a--;
      b--;
      adj[a][c].push_back(b);
      adj[b][c].push_back(a);
    }
    for (long long int i = 0; i < 105; i++) {
      long long int c = 1;
      for (long long int j = 0; j < N; j++) {
        if (vis[j][i]) continue;
        vis[j][i] = c++;
        dfs(j, i);
      }
    }
    long long int Q;
    cin >> Q;
    while (Q--) {
      long long int x, y;
      cin >> x >> y;
      long long int ans = 0;
      x--;
      y--;
      for (long long int i = 0; i < 105; i++) {
        if (vis[x][i] && vis[x][i] == vis[y][i]) ans++;
      }
      cout << ans << ""\n"";
    }
  }
  cerr << ""Time : "" << 1000 * (long double)clock() / (long double)CLOCKS_PER_SEC
       << ""ms\n"";
  ;
}"
2_505_B._Mr._Kitayuta's_Colorful_Graph,2_505_B._Mr._Kitayuta's_Colorful_Graph,505_B. Mr. Kitayuta's Colorful Graph,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_505_B._Mr._Kitayuta's_Colorful_Graph_ai,ai,1,"#include <iostream>
#include <vector>
#include <algorithm>

int main() {
    int n, m, q;
    std::cin >> n >> m >> q;

    std::vector<std::vector<int>> adj(n + 1);
    for (int i = 0; i < m; ++i) {
        int u, v, c;
        std::cin >> u >> v >> c;
        adj[u].push_back(v);
        adj[v].push_back(u);
    }

    std::vector<int> color(n + 1, 0);
    for (int i = 1; i <= n; ++i) {
        color[i] = 1;
    }

    for (int i = 0; i < q; ++i) {
        int ui, vi;
        std::cin >> ui >> vi;
        int color_i = color[ui];
        int color_j = color[vi];

        if (color_i == color_j) {
            std::cout << 0 << std::endl;
        } else {
            std::cout << 1 << std::endl;
        }
    }

    return 0;
}"
2_529_A._And_Yet_Another_Bracket_Sequence,2_529_A._And_Yet_Another_Bracket_Sequence,529_A. And Yet Another Bracket Sequence,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_529_A._And_Yet_Another_Bracket_Sequence_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int maxn = 1000047;
char s[maxn];
int n;
vector<int> utried() {
  vector<int> lepsich(n);
  vector<int> por;
  int otv = 0;
  for (int i = 0; i < n; i++) {
    if (s[i] == '(') {
      por.push_back(i);
      lepsich[i] = 0;
      otv++;
    }
  }
  for (int i = 0; i < n; i++) {
    if (s[i] == ')') {
      por.push_back(i);
      lepsich[i] = otv;
    }
  }
  for (int sl = 1; sl < n; sl *= 2) {
    vector<int> npor(n), off(n, 0);
    for (int i = 0; i < n; i++) {
      int ind = (por[i] - sl + n) % n;
      npor[lepsich[ind] + off[lepsich[ind]]] = ind;
      off[lepsich[ind]]++;
    }
    por = npor;
    vector<int> nlepsich(n);
    nlepsich[por[0]] = 0;
    for (int i = 1; i < n; i++) {
      if (lepsich[por[i]] == lepsich[por[i - 1]] &&
          lepsich[(por[i] + sl) % n] == lepsich[(por[i - 1] + sl) % n]) {
        nlepsich[por[i]] = nlepsich[por[i - 1]];
      } else
        nlepsich[por[i]] = i;
    }
    lepsich = nlepsich;
  }
  return por;
}
int main() {
  scanf(""%s"", s);
  for (n = 0; s[n] != 0; n++)
    ;
  vector<int> depth(n + 1, 0);
  for (int i = 1; i <= n; i++) {
    if (s[i - 1] == '(')
      depth[i] = depth[i - 1] + 1;
    else
      depth[i] = depth[i - 1] - 1;
  }
  vector<int> minpred(n + 1, 0);
  for (int i = 1; i <= n; i++) {
    minpred[i] = min(depth[i], minpred[i - 1]);
  }
  vector<int> minpo(n + 1, 1023456789);
  for (int i = n - 1; i >= 0; i--) {
    minpo[i] = min(depth[i + 1], minpo[i + 1]);
  }
  vector<bool> can_be(n, 0);
  for (int i = 0; i < n; i++) {
    if (depth[n] < 0) {
      can_be[i] = (minpo[i] - depth[i] >= depth[n] && minpred[i] >= depth[i]);
    } else {
      can_be[i] = (minpo[i] >= depth[i] && minpred[i] + depth[n] >= depth[i]);
    }
  }
  vector<int> por = utried();
  int st = -1;
  for (int i = 0; i < n; i++) {
    if (can_be[por[i]]) {
      st = por[i];
      break;
    }
  }
  if (depth[n] < 0) {
    for (int i = 0; i < (0 - depth[n]); i++) {
      printf(""("");
    }
  }
  for (int i = 0; i < n; i++) {
    printf(""%c"", s[(i + st) % n]);
  }
  if (depth[n] > 0) {
    for (int i = 0; i < depth[n]; i++) printf("")"");
  }
  printf(""\n"");
  return 0;
}"
2_529_A._And_Yet_Another_Bracket_Sequence,2_529_A._And_Yet_Another_Bracket_Sequence,529_A. And Yet Another Bracket Sequence,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_529_A._And_Yet_Another_Bracket_Sequence_ai,ai,1,"#include <iostream>
#include <vector>
#include <algorithm>

std::string minBracketSequence(const std::string& sequence) {
    std::vector<char> stack;
    int balance = 0;

    for (char ch : sequence) {
        if (ch == '(') {
            stack.push_back(ch);
            balance++;
        } else if (ch == ')') {
            if (balance > 0) {
                balance--;
                stack.pop_back();
            } else {
                // Perform a cyclic shift
                std::reverse(stack.begin(), stack.end());
                balance = 0;
            }
        }
    }

    // If balance is not zero, it means there are unmatched opening brackets
    if (balance != 0) {
        std::reverse(stack.begin(), stack.end());
    }

    // Construct the correct bracket sequence
    std::string result;
    for (char ch : stack) {
        if (ch == '(') {
            result += ')';
        } else {
            result += '(';
        }
    }

    return result;
}

int main() {
    std::string sequence;
    std::cin >> sequence;

    std::string result = minBracketSequence(sequence);

    std::cout << result << std::endl;

    return 0;
}"
2_554_C._Kyoya_and_Colored_Balls,2_554_C._Kyoya_and_Colored_Balls,554_C. Kyoya and Colored Balls,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_554_C._Kyoya_and_Colored_Balls_human,human,0,"#include <bits/stdc++.h>
const int Mod = (int)1e9 + 7;
const int MX = 2147483647;
const long long MXLL = 9223372036854775807;
const int Sz = 1110111;
using namespace std;
inline void Read_rap() {
  ios_base::sync_with_stdio(0);
  cin.tie(0);
  cout.tie(0);
}
long long a[Sz], n, f[Sz], ans = 1, len = 0;
long long binpow(long long a, long long b) {
  long long res = 1;
  while (b) {
    if (b & 1) {
      res *= a, res %= Mod;
      b--;
    }
    a *= a;
    a %= Mod;
    b >>= 1;
  }
  return res;
}
long long C(long long x, long long y) {
  long long res = f[x + y - 1];
  res *= binpow(f[x], Mod - 2);
  res %= Mod;
  res *= binpow(f[y - 1], Mod - 2);
  res %= Mod;
  return res;
}
int main() {
  Read_rap();
  f[0] = 1;
  for (int i = 1; i < Sz; i++) f[i] = (f[i - 1] * i) % Mod;
  cin >> n;
  for (int i = 1; i <= n; i++) {
    cin >> a[i];
    ans *= C(len, a[i]);
    ans %= Mod;
    len += a[i];
  }
  cout << ans;
  return 0;
}"
2_554_C._Kyoya_and_Colored_Balls,2_554_C._Kyoya_and_Colored_Balls,554_C. Kyoya and Colored Balls,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_554_C._Kyoya_and_Colored_Balls_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
#define rep(i, n) for(int i = 0; i < n; i++)
#define pb push_back
#define mp make_pair
#define fi first
#define se second
#define mod 1000000007

int main(){
    int k;
    cin >> k;
    vector<int> v(k);
    for(auto &x : v){
        cin >> x;
    }
    ll ans = 1;
    for(int i = 0; i < k - 1; i++){
        ans = (ans * v[i]) % mod;
    }
    cout << ans << endl;
    return 0;
}"
